name	QC-1	QC-2	QC-3	QC-4	QC-5
M427T450	516.0137852	561.7820776	617.6362406	523.3305141	389.3754612
M557T295	2194.8	2490.488	2453.366632	2267.174632	3219.996667
M641T302_2	337.0048421	378.7661591	406.3741523	295.1851908	276.3280741
M390T813	302.7070831	462.0084296	379.054861	381.0483398	334.4180734
M310T797	20811.59977	30363.39839	22697.11294	22202.41214	27165
M402T780	644.6207991	951.5107422	837.8835168	675.1667318	840.5138005
M723T303	839.7694909	625.546051	568.0457143	714.3563889	803.4464014
M749T606	1470.45929	1905.280625	2210.822	1809.667731	2219.007267
M304T852	2046.838148	1603.115	1299.104111	1769.697486	1650.520857
M156T865	2505.521625	3473.034429	2319	3061.324216	3067.65165
M315T614	11515.68984	9481.072615	13175.25873	9259.017625	9480.24672
M373T103	73028.75189	67574.29875	101434.4497	76999.72909	80517.09494
M453T196	4243.25225	4857.565556	6548.025257	5558.012296	5655.051692
M339T67	3380.082	4320.928957	3232.973538	4013.486074	4758.951818
M737T560	1617.407333	1616.444615	1593.506571	1583.545938	2228.713333
M161T573	1325.8125	1341.046438	927.4747778	1278.468	1480.971429
M346T438	554.3832157	599.9983844	696.559	442.4871176	546.0569231
M275T853	947.0971975	801.1125417	750.398089	595.8362632	771.5897619
M309T657_1	1836.116875	1396.074417	1174.001077	1570.615385	1579.86
M518T490	865.4620443	678.9744	848.3874483	627.5452805	923.4
M190T653	707.75	505.990875	721.0055556	812.2033333	706.1952308
M251T88_2	3192.5358	3360.701333	2845.675	4325.899581	3287.406727
M284T738	7836.647826	6993.81515	9314.064419	7316.0265	10141.77962
M566T79	2163.411588	2051.22735	2431.39995	1785.795	2732.310216
M316T430	1901.135037	1999.14599	2136.212118	2024.126942	2780.860446
M667T766	709.3455789	680.5468421	705.7091053	694.60125	969.768
M957T757_1	721.9333333	1012.444444	724.3214286	750.4084444	716.409668
M542T596	1821.64772	1956.692444	1407.689706	2192.072667	1675.973077
M136T175	26172.93621	38060.538	41005.47984	39783.21575	37577.55896
M473T66	2076.657778	2361.444	2611.92492	1699.527	2493.896875
M607T567	717.8155789	744.4697619	881.1208625	559.7837647	673.2077647
M475T328	7940.966478	7080.640138	10328.814	10398.257	9331.49675
M265T248	2825.476676	3129.115355	3820.359073	4126.507599	3059.818152
M308T54_2	1438.885	1079.911579	1662.106934	1650.588563	1578.383841
M295T449	1104.254789	1559.685543	1568.199219	1404.704461	1746.77499
M966T606	2176.022567	2034.440214	1406.58	2001.109116	2182.30632
M248T681	630.3788656	855.6610921	885.8531189	739.0552281	625.3720238
M697T657	2067.157796	2982.296951	2247.266388	2992.606168	2711.640625
M367T380	1049.701829	1096.056932	780.6091765	855.4819539	1155.410245
M302T626	496.2042756	560.1347187	716.8154297	524.3257624	679.0367635
M776T302	1059.0778	681.2715018	1055.115818	965.43825	968.9526548
M199T674	939.3633333	1407.652174	1438.338812	1299.896	1161.973556
M346T466	2909.517769	2290.344182	2967.462065	2747.116256	1994.23125
M756T322	1754.906125	1262.382	1160.389671	1550.116645	1462.342144
M318T59	1354.343404	1156.188667	1000.083947	1529.5859	1175.379
M849T67	1375.755	916.0134	1354.718611	1308.464321	1446.883077
M376T610	238.263636	206.1246745	200.513402	237.4405619	297.8367705
M392T666	4100.385391	3491.73287	4125.44075	4819.205581	5346.679442
M609T251	50689.11453	52853.70286	60577.7346	38212.8432	56794.87356
M217T411	1691.5325	1884.270577	1829.821368	2274.627469	1456.543158
M443T328	5957.9668	6265.571812	7216.9425	8767.877065	6379.821538
M654T192	3176.8	2383.736429	3384.22	2427.86544	3250.687176
M231T718	1343.199565	1617.510133	1041.981667	1567.483111	1496.895652
M370T710	321.3458591	494.0065715	467.4029091	472.3549737	502.0658366
M1086T350	5128.89961	3462.02625	4477.922652	5147.05595	5359.218698
M149T591	2444.2695	3424.0154	3667.159125	3773.083034	3768.2484
M347T632	244.3729297	240.7633833	259.3867267	343.3194247	315.812793
M359T520_2	2109.395	2141.960063	2451.669733	3116.930643	2501.0825
M146T423	881.91	910.7566	1226.185153	817.5166667	960.3670588
M281T69_1	2842.224615	4364.223	4302.159632	4352.7242	3880.89488
M397T326	2207.377118	2999.434359	3495.176074	3328.503823	3170.301969
M1188T349	14688.06098	11010.494	17741.79724	15303.01771	15688.09934
M155T67	5767.642214	4473.79284	4723.904839	3623.293421	4627.253962
M386T72_1	4770.118167	5274.064263	5402.035294	5292.824444	3483.853067
M844T756	707.6124695	759.6042857	653.9583333	565.656	880.88
M771T756_1	690.1569713	735.4157143	465.9074374	710.466625	662.76
M284T798	1341.82125	1697.416933	1177.8615	1733.069333	1693.605818
M538T863	2388.416625	2266.178696	1783.688211	2246.418	2851.50775
M601T605	1798.515	1494.901803	1154.036588	1475.670677	1726.105844
M257T650	447.1770469	445.017572	459.4333753	630.5951249	566.8786011
M180T666	1835.104393	1244.298986	1715.137739	1629.431433	1316.112529
M491T567	1021.102952	1240.087588	964.0077143	905.1844444	801.5765882
M437T780	499.9645752	665.92412	586.5033958	432.0182542	513.4251667
M368T318	14709.92047	13143.85087	9654.7592	13729.95992	15316.00615
M387T484	6596.259209	8266.528787	8373.246327	7133.575905	5519.960379
M185T563	585.5294375	911.6803894	745.285614	697.608	835.8347511
M794T586	1800.945917	1651.2745	1334	1249.023333	1801.562182
M279T464	3816.078596	2417.486778	3699.715768	3389.915478	3235.792923
M295T61	2359.691917	1668.178173	2005.115833	2000.10266	1549.278
M624T460	1072.5552	1486.801	1427.6904	1635.171765	1193.91255
M302T464	1102.011429	1285.597	1171.911	897.9791176	872.7492941
M154T490	7308.9885	8064.606879	10351.81497	7641.55695	10201.63294
M590T405	968.9421176	1461.481364	1042.473105	1103.782105	1114.28125
M1176T302	394.0032227	551.8255554	528.6142105	383.3664808	444.9234137
M520T606	1060.304167	853.3556316	980.675963	794.1617727	1202.869963
M404T665	5599.9664	4492.054148	3727.875579	4073.4	4029.056885
M397T710	339.7466649	475.3739665	379.4783813	380.1357422	308.18076
M348T81_1	4809.614718	5739.436091	7066.764	4840.150056	5318.021333
M304T718	1744.6758	2590.65	1788.759074	1960.250069	2107.997182
M329T787	1026.582833	1142.2752	861.5135455	964.7624722	1325.598207
M495T749	1236.68625	974.463	1398.976556	1507.1375	1486.951167
M149T89	2860.991667	3666.772988	4579.545294	4061.749	4139.184656
M747T599	669.1875168	760.9097333	755.2060547	1023.974033	872.4394165
M354T715	5030.692	3622.37256	3675.011083	3372.842864	4302.302464
M616T63	969.9321041	1268.475294	1212.226018	838.333125	1012.662289
M389T778_2	760.6623043	913.8932857	617.1716667	687.7104	632.1358421
M402T434	1059.215	875.8659091	1335.740091	1242.420111	1004.195936
M954T311_2	2675.413125	3072.387857	3034.317	2559.011308	3861.049769
M362T836	1223.693999	1004.005327	1577.295028	1176.616636	1231.348359
M698T606_2	734.4897587	929.5859048	581.49	711.2130229	761.9974955
M248T684	408.4396362	537.3409831	535.9132385	454.8298784	363.0058594
M226T334	3072.081459	2499.975955	2815.30752	2464.534333	1929.707316
M222T81_1	3665.444111	4177.0113	5197.897458	4233.516	3383.473947
M1047T603	2544.339818	2300.6739	1942.054933	1684.808712	2486.1749
M650T528	1394.471143	1148.052714	1221.383333	1329.284737	1740.720214
M262T834	1205.219751	1368.549104	1485.523999	1805.284	1253.362012
M764T665	5289.355	5208.219316	7691.390332	5951.903158	5767.060833
M358T710	1004.044444	1266.902727	926.48875	1406.2095	1203.292429
M179T565	1021.6036	1632.2932	1338.49	1529.508522	1385.391333
M346T409	1174.378421	1519.438928	1500.264	1007.074444	1276.219636
M245T357	3135.108125	2563.07195	4004.749496	3063.195409	2954.036048
M507T654	794.58	1117.316444	757.79	791.8	888.6428571
M332T681	5848.451714	5815.077615	5074.194286	7866.58944	6450.39675
M730T349	4601.216806	4466.07875	3348.932281	4565.671256	5475.67039
M535T476	1446.798889	2020.789994	2020.082097	2009.806217	1482.532357
M1041T757	449.8007692	460.6942857	672.8166667	521.1699231	537.6375
M285T444	1085.943	887.36232	925.58016	696.023	785.0364706
M393T658	2688.773684	2284.147125	1870.486714	2383.135846	2951.483333
M219T255	2508.3951	2240.529857	3334.050681	2296.305846	2725.550275
M240T70	15478.60506	10266.17229	16528.77025	15396.23497	14566.46615
M322T639_1	5063.594	3716.396629	5978.383636	5644.848344	5268.326333
M454T560	788.6577778	1201.672727	1016.682261	837.2626364	975.9100714
M138T360	11891.20226	7923.188235	9223.620833	8446.355556	10638.53064
M235T792	1521.118625	2364.091736	2249.267578	2426.763162	2231.570271
M74T692	1052.9868	1440.041061	1112.980556	1500.961481	1520.7485
M289T326	18920.38242	12216.46793	19136.31049	17749.27789	18941.2905
M392T65	3763.999316	4269.416727	4249.518	3119.220813	4985.546774
M551T338_1	2618.337944	2259.544333	2396.778909	1628.344737	2091.518905
M690T980_1	701.6533333	1127.151143	867.91375	973.47	903.6011111
M87T512	9784.35619	7386.184463	9835.838517	10110.65755	12095.08343
M602T587	494.8363636	510.963375	321.18	426.9125	456.89
M163T285	1960.456905	2628.923406	2556.3172	1747.923023	2206.232516
M217T526	3015.52235	2972.783846	4154.385938	3345.77016	4202.097778
M968T757_1	583.578	760.5818182	740.8811111	502.6754545	611.6823486
M601T757_2	450.823538	297.6	378.9358286	471.737962	403.3463745
M816T877	566.0692638	569.8150705	414.0219727	613.0092385	676.9842529
M148T622	4056.32912	4113.6585	5143.387083	5244.4585	6051.307765
M902T572	492.1958822	767.4058315	604.4351807	551.0286481	654.483098
M288T539	513.1241677	576.2125934	693.5307776	554.3698412	434.3013014
M339T147	1694.892222	1482.348947	1377.189643	1133.223529	1770.052
M381T66	2537.635414	3215.604933	3994.391082	3353.327122	2877.42
M129T112	9822.593032	11826.36667	14376.0639	11532.46469	9469.64
M198T658	1737.746667	2560.561875	2291.878	2007.436667	1755.035294
M480T89_1	1892.415112	2150.16	2623.309214	2961.090286	2457.244707
M370T782	1016.95605	1456.704615	976.6722	1253.96232	1343.71215
M740T329	9924.836381	9845.18376	11723.95142	14749.15443	11695.92825
M279T204	21068.14011	17301.40325	16624.29988	14134.77702	14119.25817
M801T302_2	592.2876994	496.7085025	409.2799795	501.9649082	642.4857585
M135T78	2039.037	1515.2225	2369.3	2335.77	2343.79
M266T725	1512.19	2295.693806	2262.92268	2380.214419	1942.622182
M528T64	1419.361393	1572.446078	1153.483024	1012.241491	1243.503232
M299T619	3064.711523	3396.001011	2434.59683	2210.208	2729.265867
M275T143	1433.498706	1319.352667	972.7978889	1406.476364	1598.078226
M807T664	3434.19063	2558.224632	2403.776989	3552.033724	2908.390138
M470T659	700.6881104	983.6078571	868.8925781	1126.870679	1014.538391
M547T349	1830.740625	2276.230136	2431.481318	2953.5165	2252.246294
M346T672	3624.422729	4717.053083	2990.706185	3638.3774	3436.931182
M537T666	971.9188915	597.4660714	801.2805557	893.9043274	797.56875
M201T690	1653.987833	1335.171053	1125.319286	1137.198	1179.51125
M738T560	1953.309167	2019.973333	1956.6456	1260.272	1853.1756
M749T312	2962.373846	2984.02	2492.5948	3547.342071	3895.178824
M785T607	1150.58224	928.5675	1118.860779	1091.699217	1474.5621
M485T653	616.6666667	556.206	391.09125	490.0089444	460.655
M306T760	767.8664982	484.6149041	669.3568402	616.1735942	745.2826111
M328T685	1171.804221	1624.288678	1188.759155	1352.211456	1052.139075
M655T339	1312.755006	1337.770359	1415.109557	1379.834412	879.65
M474T318	13164.84195	13553.60333	9458.409632	10165.80976	13966.16561
M663T757_2	1228.25	1587.90125	1850.743	1734.214625	1312.636667
M399T663	762.2494924	742.9427762	1004.960661	673.1751516	951.253
M661T474	3714.762857	3377.16	5031.465214	4944.4485	4670.187143
M261T302	608.109	450.0557895	613.5953846	653.1788	743.6657647
M127T457	1707.046455	1415.9555	1863.867824	1350.097762	2031.825882
M397T414	895.7997052	570.5315	844.1492358	921.4557673	803.4378099
M310T350	2401.676245	3258.971765	2542.323438	3661.114419	3017.341406
M316T54	761.5498884	492.3692308	671.0027412	799.8761122	712.310416
M259T76	2359.740429	2330.950143	2423.122625	2674.693345	1613.125
M268T1347	3530.958522	3772.937778	5007.314	4205.269958	5268.4885
M496T763	531.1484889	563.9928235	364.4054362	434.2785966	543.0622141
M629T606	1262.559786	1371.308034	1070.731704	1432.647	1721.2569
M300T88_2	6993.04	8235.36	8473.223	11093.63106	9623.378
M806T602	1266.88744	1051.606885	1235.609118	972.6304	1513.844
M312T797	1492.606412	1019.109524	1573.873152	1394.355961	1661.619021
M350T66	3221.928571	4631.833895	4797.438565	3528.761318	4605.36
M905T606_3	1194.384897	1103.845192	1707.416031	1500.839333	1428.262269
M752T327	1563.008867	1630.036043	2022.4269	1271.275385	1883.68426
M572T301	827.2421053	621.9948324	930.01125	651.7865838	870.9295
M260T710	2489.7774	1901.57	2229.95	2559.367364	1673.737692
M547T848	671.6020452	771.7822266	530.0865479	504.3685414	632.4270241
M245T440	979.2681364	1508.767361	1577.838578	1320.557268	1290.2238
M829T607	675.0308889	904.5215672	1066.725202	815.7616645	1011.760025
M473T662	30374.75545	30933.57689	19809.31148	30242.1433	32084.04742
M252T75	3362.551952	4453.40715	4381.560118	3469.468947	2987.133789
M211T671	29425.91803	32258.74547	42845.7508	42246.93466	43425.208
M740T877	730.1504517	520.6053838	501.3624157	659.9610596	519.1660734
M333T855	1910.78125	2373.422438	1554.740524	1870.189391	2371.305962
M577T658	526.7393329	613.904	416.1331538	677.1039523	589.375
M525T142	472.550465	561.5024275	741.25	656.9756969	706.6181818
M391T530	858.7629089	1083.525078	1376.769573	1265.739676	1077.834157
M1117T336	1760.13145	2614.304993	2407.39507	2435.93662	2921.696655
M361T90	2978.6075	1926.929455	2316.109091	2828.011684	2267.1578
M327T822	774.252	547.6428571	489.615	645.2771317	648.0548802
M193T713	2071.432917	2003.822611	2279.30952	2861.012368	2879.520711
M99T998	1293.582133	1111.697174	983.4486809	1529.221358	1113.647111
M685T664	1828.572533	1973.059588	1455.754737	2383.673824	2089.682737
M474T171	2238.02656	2099.408104	3146.12001	2901.023279	2386.431061
M1031T606	922.4716667	953.2421111	661.7066667	1060.748708	1063.138062
M246T632	797.683551	687.9185714	978.576	919.854375	1092.9009
M337T89	4650.896667	6600.066211	7059.396241	7190.154075	7642.289721
M438T70_2	2472.825973	2436.281125	2500.353333	2088.981692	1584.4
M449T65	2338.308	2116.675105	3193.162304	2181.61655	2631.402857
M143T670	2234.318182	2794.581706	2618.192727	1791.0516	2790.072727
M146T478	10263.18682	10289.47819	13573.5984	10706.31935	8358.591955
M313T297	1404.568429	908.1966667	1226.299778	972.6170667	1193.177533
M408T674	1833.28894	1225.214842	1391.325629	1221.496613	1401.420265
M548T443	1041.222	687.9811765	1118.530792	1036.893283	1095.97168
M537T663	3986.593895	4066.977654	2748.157333	3056.700267	3083.803316
M478T570	4021.283815	4463.10925	2748.825	3986.359125	4411.269
M186T757	1681.667889	1778.095	2459.982522	1657.2585	1814.26525
M375T72	5043.8199	3108.14	4950.75	4472.814059	4327.04464
M192T50	656.4666667	670.772591	876.8569091	945.4762727	678.68
M313T674	553.446	500.1421029	718.4353846	539.9198571	729.4961333
M253T675	9089.770345	12595.71784	8682.228094	9690.437	12346.98922
M1010T608	598.8757392	541.9709474	819.54	628.3594622	559.4362431
M384T449	734.6782468	647.0437691	632.9926554	517.709549	469.6063405
M401T807	1534.107133	2048.219864	1294.377778	1648.154889	1903.718783
M187T84	663.5621507	884.5968501	979.5207596	1104.234344	922.264
M109T865	3999.768931	3156.020895	3118.06808	3506.880214	2432.696667
M563T848	1307.859045	1733.691621	1204.3176	1250.713043	1695.999773
M320T688	614.5202637	417.1835938	401.957487	537.1167368	503.4139526
M987T560	690.9575	416.5585938	615.87825	589.26	545.8971429
M290T669	329.2053874	517.2104492	501.5188477	396.2884086	430.4169678
M290T463	362.898081	387.1881683	456.195895	440.3091597	565.571524
M246T795	1698.0345	2372.890457	1962.299571	1972.726444	2656.0632
M744T873	6994.19475	7549.796	4778.589846	7456.02585	7805.149313
M332T248	2292.516863	2453.954972	3451.262978	3213.373136	2633.002802
M172T363	998.7915	829.413	1043.063529	1222.864714	792.428
M435T64	1274.444875	1964.516063	2046.922839	1771.366957	1603.0185
M690T599	1446.952073	981.9408696	1471.482687	1513.148531	1150.898214
M539T589	1004.741971	1333.67775	1001.827156	1494.060462	1164.274707
M792T331	9520.785886	9775.368421	9145.549573	6229.552857	7576.3562
M872T338	2818.587762	4090.268836	4228.845776	4732.607775	4282.927639
M242T646	352.8992649	357.1399875	406.8573644	505.6510369	332.1461012
M429T668	1912.021923	1928.862778	2855.805817	2605.299629	2313.537598
M77T476	2039.891701	1365.26	1845.308371	1372.017353	1774.617618
M1141T351	4262.264743	4017.8529	3778.016517	4190.3826	5770.804952
M426T883	690.7055377	745.8551171	658.6819474	918.1644545	980.7118182
M292T815	548.59	608.5275	732.594488	456.9733734	678.1392857
M243T641	1233.92244	1660.382886	1477.066923	1030.609453	1484.82478
M434T709_2	349.1736638	294.0115122	256.2691171	319.9177058	410.3743145
M431T878	1025.322455	1240.308273	1412.258545	928.4028209	996.3552174
M662T474_1	1116.87	1783.57	1759.946125	1493.1	1444.98407
M345T713	3363.819261	2593.276875	3601.654957	2390.758789	2693.132632
M497T474	1040.829091	1010.08	758.9680453	722.6285324	758.6646839
M148T757	3434.469167	2807.228421	3137.354103	4353.229441	3045.69
M425T564	1503.662333	1278.32	966.8384615	1251.659591	1557.740333
M338T849	235.0319519	294.6608276	220.307312	182.30233	215.6782379
M476T318	12840.95509	9772.845217	7964.094286	9692.000591	11381.77642
M294T492	683.1910706	830.8134	857.1787374	751.686	1081.211538
M427T74_1	2088.818294	2256.714	3108.436973	2060.244706	2434.283684
M836T257	2183.638227	3113.232462	3664.185958	3338.215833	3302.898786
M508T428	948.272	826.8489697	1151.911714	737.3584615	1070.73132
M144T337	526.9875488	536.7809002	735.6886139	536.6022949	472.0764313
M283T631	1250.695111	1133.620952	960.5061818	1015.394667	1488.095935
M269T746	706.5733236	593.2335526	802.895625	606.8525	501.6128
M160T384	2390.587714	3088.428708	2857.832609	2434.10475	3651.829037
M305T878	7183.801297	4872.285364	6653.092645	8115.563077	6326.8192
M706T301_2	1338.375	1360.944	1328.335263	1050.665824	882.7293125
M486T714	1586.846667	1821.16422	1562.37956	1083.998526	1686.978333
M150T713	7444.785857	10227.55785	10650.21307	7822.1355	11155.81218
M80T102	7234.489565	5223.009536	7300.36125	8842.855737	7696.6295
M377T890	726.0117647	724.3127143	684.5268421	452.2362727	731.6874643
M263T677	2571.580524	3749.484353	4038.024	4175.490034	3346.288043
M332T686	614.4297453	523.7157857	813.96397	597.1092465	751.8270392
M1198T324	29257.45328	43606.56293	32953.91189	29715.16162	30463.70259
M292T63	1459.762	1027.326636	1229.214041	1343.510409	1674.872187
M470T238	1213.322037	1817.167864	1939.812185	1876.826212	1527.23665
M573T659	5598.891579	7811.551	7316.871895	7745.294118	9430.941094
M546T982	224.5142887	246.2265015	301.5336529	216.7851039	323.1245561
M284T703	546.862793	680.0441895	818.4488684	703.7354872	886.7269061
M661T602	2105.891793	2138.500269	2264.770909	1399.926667	2307.575647
M519T617	920.3965242	591.129542	803.4285067	772.3150237	627.4384615
M350T665	5292.497	6658.892036	5689.744043	5416.026393	3936.089875
M978T351	10869.87256	6806.804381	9538.149774	11201.412	10421.68542
M355T67	5574.02892	5450.752696	6758.707759	4045.246579	5096.559158
M253T465	1843.082136	1593.675238	2054.858952	1689.6564	1234.659214
M582T68	2036.07375	2781.132342	2035.258769	1730.768514	2330.251206
M360T389	676.75668	965.0767554	865.8879687	941.5081787	1134.875443
M110T402	3299.674968	2766.85913	4381.349778	3170.697048	3142.626391
M115T205	7759.839308	6626.577647	5909.6706	8969.488976	9030.616
M510T662	25037.52363	34987.92829	23782.92525	34117.6374	34236.1737
M634T756	1200.752716	824.6875	801.847	912.3987353	828.555
M651T489	2009.55875	1533.9954	2039.891	1896.714333	2549.30248
M310T670	3480.037	4927.581778	4047.439375	3038.034375	4020.928286
M303T786	746.72196	1057.32	764.3633636	841.9426977	1092.664125
M182T468	921.1295805	763.2339042	825.7555593	546.02	836.0103
M373T520	674.0625	793.1701333	995.9151429	1057.046154	1012.256114
M635T996	642.4677922	604.9281051	470.8374023	405.0942571	564.5670951
M721T302	415.9600586	313.6464009	285.1096175	285.657816	279.2671926
M748T606	654.6231102	522.0884671	729.388326	872.5990765	704.1736051
M158T752	514.6277778	598.8534781	829.4763636	679.4666667	744.2277778
M941T607	746.5721672	1004.582236	810.5971798	720.9596069	621.9265255
M468T526	979.2931693	1017.864293	1348.296095	1487.80896	1142.295
M303T757	1573.159412	1245.751	1680.107682	1050.352579	1503.41515
M558T325	3551.190016	3125.291826	3701.165226	3639.486084	2274.543333
M616T815	577.52771	599.6183504	482.3463125	504.7943115	752.6254286
M335T362	423.226375	543.9750977	682.6486816	577.6208845	671.9321126
M443T819	678.3800537	458.1451416	440.3811069	565.0143625	500.7613076
M358T682	2021.8185	1969.856727	2777.487411	1831.470208	1910.265
M659T659	836.4202637	586.857	736.3646429	637.0214286	913.8123077
M211T710	456.11262	445.3640026	435.1764714	296.54996	338.3694735
M673T603	1237.121338	751.8709524	1033.790734	1081.043795	1214.639596
M371T161	66707.12804	41736.34191	67813.94223	61216.64978	54669.79865
M410T607	2115.8704	1261.235785	1599.68972	1773.093372	1812.864522
M349T657	723.87	837.4576939	1010.387736	663.8604693	683.365918
M333T895	1490.734673	1327.939053	1218.150803	1823.750558	1196.316316
M267T998	2141.778205	1516.278462	1456.5525	1507.167333	1454.862933
M739T561	835.39	882.7478571	659.8068237	641.772375	981.784
M192T657	625.2123557	473.7329066	705.9899902	461.2124239	616.6289709
M355T591	4920.5385	5047.471852	5051.365071	7356.680265	5469.179793
M716T320	2644.5387	2773.199088	3622.2	2744.854	3882.345
M689T303	2150.200875	1889.820333	2259.7905	1761.999269	1381.332231
M230T328	13427.2521	18666.85535	21133.55462	14722.53941	18829.68826
M618T585	688.7703846	902.82075	658.2288889	888.7625	1016.377761
M301T81	725.7378333	534.6759268	592.61	835.0646667	785.9375
M596T750	1993.645059	2248.93956	3042.916368	2324.616	2013.42295
M296T905	2739.5148	2504.849375	1608.795364	2394.449714	2471.16375
M270T812	1491.541125	1383.778429	1283.491957	1313.341	877.7661333
M168T715	1055.290765	1411.737056	1504.594594	1192.745455	977.8337059
M710T338	1880.154	2194.630328	1559.976	1364.88	1958.068976
M133T170	9413.478983	6136.9955	9978.025263	9377.33904	10253.56897
M784T586	240.0805664	399.5631348	312.131429	313.785	360.2475
M244T812	989.1812222	1050.66419	1111.647	854.148	1391.235465
M376T567	393.97925	355.9439392	564.8710938	415.5666667	469.8392
M1088T351	4751.059889	6746.282082	4862.736772	4367.918986	4776.290793
M339T920	2360.28	2618.238	3203.194654	1914.95425	2553.504
M803T292	2394.644172	3185.98769	3475.331111	2621.193548	2290.981579
M223T204	1089.211715	1156.088787	1700.304467	1236.231482	1321.873481
M295T670	17568.64	17474.94549	25063.34503	17608.47142	16665.82026
M191T463	597.9007227	545.9785714	711.0132348	862.861284	630.8526107
M649T597	859.73755	879.9833333	1053.015417	1194.689773	1308.830091
M748T589	411.5466667	451.25025	421.2424622	504.0925	295.24
M147T902	2914.828304	4760.074634	3768.813674	4573.332107	4426.580554
M718T88_2	3510.173333	3247.928889	4434.876923	4704.261429	3184.814111
M451T684	222.3602295	206.5486617	296.3370361	186.3277643	218.5213013
M1178T757_4	578.8145455	406.125	582.175	418.2755556	430.561409
M376T764	382.4855714	386.0370909	582.0488281	418.264	463.1292725
M748T302	560.93125	615.4379272	577.7692308	376.6295709	471.7064412
M175T1046	5771.3115	5280.34	4015.214667	6640.54	6364.939677
M233T920	628.604187	823.0745443	897.7567291	568.3964286	765.0460052
M449T61	761.5894615	730.4685333	683.4297151	592.2181818	465.8110105
M221T736	3537.345263	3406.037824	4607.85	4178.723478	2847.67
M74T183	57874.31961	80351.02615	85362.91284	59718.96334	84433.41308
M342T541	425.6199261	456.5765115	477.542576	291.97229	369.3032414
M543T897	1917.726356	1987.229854	1310.131515	2111.711473	1575.206941
M874T312	1423.8	1159.776108	1496.098656	965.2555556	1530.747273
M269T675_2	1412.258	1533.494107	1344.8835	1558.051	2090.676656
M171T89	3130.869	3945.336923	5069.808	4830.618	4810.158
M260T788	2217.299512	2061.52	2281.783021	1356.483789	2060.350348
M144T848	1316.094	1552.54932	1554.665538	1925.596	2089.441375
M562T564	1157.628458	838.8181667	926.52292	925.3843529	1297.657969
M1011T993	430.6075745	293.8169716	498.5195745	442.1553333	473.4665
M735T592	965.6	1282.194453	1066.292783	1255.490476	1557.7496
M244T72	1310.509933	902.8471491	1445.963131	1193.435814	1018.645712
M689T161	6954.407312	5034.985818	8580.057734	7506.140682	6706.00925
M219T702	903.2188889	1244.346409	1026.605632	1015.565707	743.9
M230T90	16246.07796	9855.807706	13397.76	12119.07417	11808.37572
M276T749	657.8909032	539.685	832.5935882	576.0355556	572.6933333
M286T88_2	3257.342375	2502.309	2766.885	4026.406154	3052.242
M249T66	2320.141	2903.722227	3194.667714	2399.3298	3593.383619
M1008T348	9521.291183	6627.37465	10254.26299	7305.611467	9790.796333
M288T770	916.67625	1380.435833	893.1511667	1171.278938	1220.919
M336T353	82575.8362	130777.1038	119557.2689	91671.9264	104032.7042
M346T391_2	805.1959301	671.7453461	944.5346505	810.8628845	574.8466667
M143T266	5827.063974	6680.071895	8840.40863	5870.305834	6243.435088
M980T330	6818.240526	6918.5718	5736.844286	9326.262731	6747.975056
M661T899	627.8581079	803.7015991	559.2232572	628.6448364	491.6464844
M429T61	1663.473375	1292.626909	1928.411333	2180.911765	1913.784667
M499T704	467.6220378	620.3713542	743.1144043	512.7986794	668.7037598
M957T877	539.2550485	430.6403809	330.8579508	490.9781349	534.9165771
M295T884	12413.58882	11453.51576	11022.99064	12320.37872	17010.36471
M318T612	525.940661	552.1759033	360.9769043	383.4898232	503.7947356
M263T488	3551.166667	3050.432	2733.164417	2937.844545	2073.715833
M261T686	1737.549621	1465.280929	1916.735596	1940.377886	1217.221714
M502T660	4143.352105	6743.351536	6977.154333	6588.064593	6545.605962
M319T325	3343.06093	2672.580724	4166.581416	2874.673576	2895.534714
M492T706	535.939209	614.7818565	806.8404948	749.3787918	855.3341064
M303T656	192.6203613	326.4052171	251.3894888	247.1490197	274.9134991
M230T77_3	3625.414867	2801.583667	3871.087313	3409.659375	4690.590917
M381T88	2148.164497	1641.57387	2555.504189	1685.398659	1942.690651
M567T883	775.7132489	893.7401071	599.0413012	849.2485325	1019.613564
M213T443	312.8838219	212.3247736	331.3638382	281.5170452	358.9700724
M897T601	523.4800667	724.4402547	497.2262797	704.0833951	752.9339172
M295T79	6951.86955	6814.27681	10540.56456	9308.329115	8480.486957
M420T67	6270.99	4982.104545	7638.439714	7454.259905	8261.537211
M402T63	3496.3611	3124.81213	4537.185234	4214.924417	2946.62736
M524T883	417.9523519	642.9906961	452.7482273	581.4670342	624.5241699
M195T241	2194.01828	2306.934811	2943.329709	1890.797143	2904.6
M558T586	6274.970328	8354.65	8697.0421	8373.634097	5635.101667
M97T576	1670.880217	2488.129194	1856.708667	1806.483	2461.158235
M1012T876	137.4204025	130.8316563	98.65377921	140.3486222	170.2487023
M353T71	4138.529489	3374.931538	2766.8595	2757.960133	2822.811429
M511T556	543.0269296	708.2481111	739.0403529	928.0376471	803.965625
M558T665_1	2622.5485	1970.615625	2321.936195	1956.483377	1584.384
M606T673	2851.748324	3357.693263	2193.982722	3686.810346	3372.354818
M844T757	658.116	665.4933333	524.2725	417.7219091	658.4742857
M183T580	7047.167842	9147.138947	10251.07252	12093.97268	9849.410526
M400T670	5445.920236	4890.001625	5970.71069	4298.238955	3644.931077
